[T30.],Tourist/visitor arrivals and tourism expenditure,,,,,,,
Region/Country/Area,,Year,Series,Tourism arrivals series type,Tourism arrivals series type footnote,Value,Footnotes,Source
300,Greece,2005,Tourism expenditure (millions of US dollars),,,"13,453",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
300,Greece,2010,Tourism expenditure (millions of US dollars),,,"13,858",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
300,Greece,2015,Tourism expenditure (millions of US dollars),,,"17,260",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
300,Greece,2016,Tourism expenditure (millions of US dollars),,,"16,533",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
300,Greece,2017,Tourism expenditure (millions of US dollars),,,"18,820",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,1995,Tourist/visitor arrivals (thousands),TF,,108,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2005,Tourist/visitor arrivals (thousands),TF,,99,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2010,Tourist/visitor arrivals (thousands),TF,,110,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2015,Tourist/visitor arrivals (thousands),TF,,155,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2016,Tourist/visitor arrivals (thousands),TF,,156,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2017,Tourist/visitor arrivals (thousands),TF,,168,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,1995,Tourism expenditure (millions of US dollars),,,76,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2005,Tourism expenditure (millions of US dollars),,,71,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2010,Tourism expenditure (millions of US dollars),,,112,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2015,Tourism expenditure (millions of US dollars),,,422,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2016,Tourism expenditure (millions of US dollars),,,437,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
308,Grenada,2017,Tourism expenditure (millions of US dollars),,,499,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,1995,Tourist/visitor arrivals (thousands),TF,,640,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).;Non-resident tourists staying in all types of accommodation establishments.","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2005,Tourist/visitor arrivals (thousands),TF,,372,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2010,Tourist/visitor arrivals (thousands),TF,,392,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2015,Tourist/visitor arrivals (thousands),TF,,512,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2016,Tourist/visitor arrivals (thousands),TF,,581,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2017,Tourist/visitor arrivals (thousands),TF,,650,"Arrivals by air.;Excluding the north islands, Saint Barthélemy and Saint Martin (French part).","World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,1995,Tourism expenditure (millions of US dollars),,,458,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2005,Tourism expenditure (millions of US dollars),,,306,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2010,Tourism expenditure (millions of US dollars),,,510,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
312,Guadeloupe,2015,Tourism expenditure (millions of US dollars),,,614,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,1995,Tourist/visitor arrivals (thousands),TF,,"1,362",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,2005,Tourist/visitor arrivals (thousands),TF,,"1,228",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,2010,Tourist/visitor arrivals (thousands),TF,,"1,197",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,2015,Tourist/visitor arrivals (thousands),TF,,"1,409",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,2016,Tourist/visitor arrivals (thousands),TF,,"1,536",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
316,Guam,2017,Tourist/visitor arrivals (thousands),TF,,"1,544",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2010,Tourist/visitor arrivals (thousands),TF,,"1,119",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2015,Tourist/visitor arrivals (thousands),TF,,"1,473",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2016,Tourist/visitor arrivals (thousands),TF,,"1,585",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2017,Tourist/visitor arrivals (thousands),TF,,"1,660",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,1995,Tourism expenditure (millions of US dollars),,,213,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2005,Tourism expenditure (millions of US dollars),,,791,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2010,Tourism expenditure (millions of US dollars),,,"1,378",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2015,Tourism expenditure (millions of US dollars),,,"1,580",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2016,Tourism expenditure (millions of US dollars),,,"1,550",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
320,Guatemala,2017,Tourism expenditure (millions of US dollars),,,"1,566",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2005,Tourist/visitor arrivals (thousands),TF,,45,Arrivals by air at Conakry airport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2010,Tourist/visitor arrivals (thousands),TF,,12,Arrivals by air at Conakry airport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2015,Tourist/visitor arrivals (thousands),TF,,35,Arrivals by air at Conakry airport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2016,Tourist/visitor arrivals (thousands),TF,,60,Arrivals by air at Conakry airport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,1995,Tourism expenditure (millions of US dollars),,,1,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2010,Tourism expenditure (millions of US dollars),,,2,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2015,Tourism expenditure (millions of US dollars),,,27,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2016,Tourism expenditure (millions of US dollars),,,17,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
324,Guinea,2017,Tourism expenditure (millions of US dollars),,,17,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2005,Tourist/visitor arrivals (thousands),TF,,5,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2010,Tourist/visitor arrivals (thousands),TF,,22,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2015,Tourist/visitor arrivals (thousands),TF,,44,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2010,Tourism expenditure (millions of US dollars),,,14,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2015,Tourism expenditure (millions of US dollars),,,17,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
624,Guinea-Bissau,2016,Tourism expenditure (millions of US dollars),,,12,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,1995,Tourist/visitor arrivals (thousands),TF,,106,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2005,Tourist/visitor arrivals (thousands),TF,,117,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2010,Tourist/visitor arrivals (thousands),TF,,152,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2015,Tourist/visitor arrivals (thousands),TF,,207,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2016,Tourist/visitor arrivals (thousands),TF,,235,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2017,Tourist/visitor arrivals (thousands),TF,,247,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,1995,Tourism expenditure (millions of US dollars),,,33,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2005,Tourism expenditure (millions of US dollars),,,35,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2010,Tourism expenditure (millions of US dollars),,,80,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2015,Tourism expenditure (millions of US dollars),,,65,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
328,Guyana,2016,Tourism expenditure (millions of US dollars),,,104,Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
332,Haiti,1995,Tourist/visitor arrivals (thousands),TF,,145,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
332,Haiti,2005,Tourist/visitor arrivals (thousands),TF,,112,Arrivals by air.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
